,occur_id,status,hours_program_total,pop_served_list,impact_area,impact_outcome,opportunity_name,schedule_type,reg_type,location,start_date_time,end_date_time,opportunity_coordinator,opportunity_coordinator_email,vol_leader_need,max_attend,min_attend,vol_confirmed,vol_in_need,num_attend,num_not_attend,hours_occur_total,opportunity_record_id
409,OC-028971,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","20/10/2020, 2:30 pm","20/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
410,OC-028972,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","27/10/2020, 2:30 pm","27/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
411,OC-028973,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","14/10/2020, 2:30 pm","14/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
412,OC-028974,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","21/10/2020, 2:30 pm","21/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
413,OC-028975,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","28/10/2020, 2:30 pm","28/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
414,OC-028976,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","15/10/2020, 2:30 pm","15/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
415,OC-028977,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","22/10/2020, 2:30 pm","22/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
416,OC-028978,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","29/10/2020, 2:30 pm","29/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
417,OC-028979,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","16/10/2020, 2:30 pm","16/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
418,OC-028980,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","23/10/2020, 2:30 pm","23/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
419,OC-028981,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","30/10/2020, 2:30 pm","30/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
420,OC-028967,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","12/10/2020, 2:30 pm","12/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
421,OC-028968,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","19/10/2020, 2:30 pm","19/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
422,OC-028969,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","26/10/2020, 2:30 pm","26/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,a0N2y0000020f6g
423,OC-028970,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","13/10/2020, 2:30 pm","13/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
424,OC-028889,Pending,0.0,,Civic & Community,,Self-Reported Volunteer Hours,To Be Scheduled,Express Interest,Self-Reporting Unique Location,"28/9/2020, 4:34 pm","28/9/2020, 5:34 pm",,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a0N2y0000020krp
425,OC-028891,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"13/10/2020, 5:00 pm","13/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,a0N2y0000020ktW
426,OC-028892,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"20/10/2020, 5:00 pm","20/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000020ktW
427,OC-028893,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"27/10/2020, 5:00 pm","27/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000020ktW
428,OC-028894,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"7/10/2020, 5:00 pm","7/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000020ktW
429,OC-028895,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"14/10/2020, 5:00 pm","14/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,a0N2y0000020ktW
430,OC-028896,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"21/10/2020, 5:00 pm","21/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000020ktW
431,OC-028897,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"28/10/2020, 5:00 pm","28/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000020ktW
432,OC-028898,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"8/10/2020, 5:00 pm","8/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000020ktW
433,OC-028899,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"15/10/2020, 5:00 pm","15/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000020ktW
434,OC-028900,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"22/10/2020, 5:00 pm","22/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000020ktW
435,OC-028901,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"29/10/2020, 5:00 pm","29/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000020ktW
436,OC-028890,Active,0.0,"['People with disabilities', ' People with mental illness']",Health & Wellness,,Be a Sports Class Assistant for People with Special Needs,Date & Time Specific,Sign Up,Love 21 Foundation,"6/10/2020, 5:00 pm","6/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000020ktW
437,OC-028926,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Admiralty),Date & Time Specific,Sign Up,Feeding Hong Kong,"13/10/2020, 6:20 pm","13/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000002123n
438,OC-028927,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Admiralty),Date & Time Specific,Sign Up,Feeding Hong Kong,"20/10/2020, 6:20 pm","20/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000002123n
439,OC-028928,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Admiralty),Date & Time Specific,Sign Up,Feeding Hong Kong,"27/10/2020, 6:20 pm","27/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000002123n
440,OC-028929,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Admiralty),Date & Time Specific,Sign Up,Feeding Hong Kong,"15/10/2020, 6:20 pm","15/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000002123n
441,OC-028930,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Admiralty),Date & Time Specific,Sign Up,Feeding Hong Kong,"22/10/2020, 6:20 pm","22/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000002123n
442,OC-028931,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Admiralty),Date & Time Specific,Sign Up,Feeding Hong Kong,"29/10/2020, 6:20 pm","29/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000002123n
443,OC-029122,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Kwun Tong),Date & Time Specific,Sign Up,Feeding Hong Kong,"13/10/2020, 5:50 pm","13/10/2020, 7:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000213Dc
444,OC-029123,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Kwun Tong),Date & Time Specific,Sign Up,Feeding Hong Kong,"20/10/2020, 5:50 pm","20/10/2020, 7:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000213Dc
445,OC-029124,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Kwun Tong),Date & Time Specific,Sign Up,Feeding Hong Kong,"27/10/2020, 5:50 pm","27/10/2020, 7:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000213Dc
446,OC-029129,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Kwun Tong),Date & Time Specific,Sign Up,Feeding Hong Kong,"15/10/2020, 5:50 pm","15/10/2020, 7:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000213Dc
447,OC-029130,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Kwun Tong),Date & Time Specific,Sign Up,Feeding Hong Kong,"22/10/2020, 5:50 pm","22/10/2020, 7:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000213Dc
448,OC-029131,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Civic & Community,,Youth Empowered Opportunity: Collect Bread for Redistribution (Kwun Tong),Date & Time Specific,Sign Up,Feeding Hong Kong,"29/10/2020, 5:50 pm","29/10/2020, 7:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000213Dc
449,OC-028998,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Causeway Bay),Date & Time Specific,Sign Up,Feeding Hong Kong,"13/10/2020, 7:50 pm","13/10/2020, 9:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,a0N2y00000218QY
450,OC-028999,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Causeway Bay),Date & Time Specific,Sign Up,Feeding Hong Kong,"20/10/2020, 7:50 pm","20/10/2020, 9:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000218QY
451,OC-029000,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Causeway Bay),Date & Time Specific,Sign Up,Feeding Hong Kong,"27/10/2020, 7:50 pm","27/10/2020, 9:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000218QY
452,OC-029005,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Causeway Bay),Date & Time Specific,Sign Up,Feeding Hong Kong,"15/10/2020, 7:50 pm","15/10/2020, 9:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,a0N2y00000218QY
453,OC-029006,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Causeway Bay),Date & Time Specific,Sign Up,Feeding Hong Kong,"22/10/2020, 7:50 pm","22/10/2020, 9:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,a0N2y00000218QY
454,OC-029007,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Causeway Bay),Date & Time Specific,Sign Up,Feeding Hong Kong,"29/10/2020, 7:50 pm","29/10/2020, 9:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,a0N2y00000218QY
455,OC-028982,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Tsim Sha Tsui),Date & Time Specific,Sign Up,Feeding Hong Kong,"13/10/2020, 8:20 pm","13/10/2020, 10:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000218rN
456,OC-028983,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Tsim Sha Tsui),Date & Time Specific,Sign Up,Feeding Hong Kong,"20/10/2020, 8:20 pm","20/10/2020, 10:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000218rN
457,OC-028984,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Tsim Sha Tsui),Date & Time Specific,Sign Up,Feeding Hong Kong,"27/10/2020, 8:20 pm","27/10/2020, 10:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000218rN
458,OC-028989,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Tsim Sha Tsui),Date & Time Specific,Sign Up,Feeding Hong Kong,"15/10/2020, 8:20 pm","15/10/2020, 10:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000218rN
459,OC-028990,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Tsim Sha Tsui),Date & Time Specific,Sign Up,Feeding Hong Kong,"22/10/2020, 8:20 pm","22/10/2020, 10:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000218rN
460,OC-028991,Active,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunity: Collect Bread for Redistribution (Tsim Sha Tsui),Date & Time Specific,Sign Up,Feeding Hong Kong,"29/10/2020, 8:20 pm","29/10/2020, 10:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y00000218rN
461,OC-029140,Active,21.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Help at Play Group with Students with Intellectual Disabilities,Date & Time Specific,Sign Up,Hong Kong Red Cross John F. Kennedy Centre,"27/10/2020, 6:45 pm","27/10/2020, 8:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000021CoR
462,OC-029154,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Empowered Opportunity: Collect Bread for Redistribution (Sheung Wan),Date & Time Specific,Sign Up,Feeding Hong Kong,"13/10/2020, 6:50 pm","13/10/2020, 8:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000021Cpu
463,OC-029155,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Empowered Opportunity: Collect Bread for Redistribution (Sheung Wan),Date & Time Specific,Sign Up,Feeding Hong Kong,"20/10/2020, 6:50 pm","20/10/2020, 8:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000021Cpu
464,OC-029156,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Empowered Opportunity: Collect Bread for Redistribution (Sheung Wan),Date & Time Specific,Sign Up,Feeding Hong Kong,"27/10/2020, 6:50 pm","27/10/2020, 8:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000021Cpu
465,OC-029161,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Empowered Opportunity: Collect Bread for Redistribution (Sheung Wan),Date & Time Specific,Sign Up,Feeding Hong Kong,"15/10/2020, 6:50 pm","15/10/2020, 8:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000021Cpu
466,OC-029162,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Empowered Opportunity: Collect Bread for Redistribution (Sheung Wan),Date & Time Specific,Sign Up,Feeding Hong Kong,"22/10/2020, 6:50 pm","22/10/2020, 8:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000021Cpu
467,OC-029163,Pending,310.62,"['Children and youth', ' Elderly', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Empowered Opportunity: Collect Bread for Redistribution (Sheung Wan),Date & Time Specific,Sign Up,Feeding Hong Kong,"29/10/2020, 6:50 pm","29/10/2020, 8:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y0000021Cpu
468,OC-029153,Pending,0.0,"['Children and youth', ' Refugees and asylum seekers']",Education and Empowerment for Children and Youth ,,Youth Empowered Info Session: Providing support to refugee children,Date & Time Specific,Sign Up,"Christian Action, Virtual Volunteering","24/10/2020, 3:00 pm","24/10/2020, 4:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,a0N2y0000021Cq9
469,OC-029168,Pending,0.0,['Environmental education'],Environmental Conservation ,,Youth Empowered Opportunity: Info Session on Reducing Plastic Usage,Date & Time Specific,Sign Up,"PFS, virtual volunteering","23/10/2020, 5:00 pm","23/10/2020, 6:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,40.0,1.0,0.0,40.0,0.0,0.0,0.0,a0N2y0000021CuH
470,OC-029169,Pending,0.0,['Children and youth'],Education and Empowerment for Children and Youth ,,Youth Empowered Info Session: Be a 'Blind Buddy' to support a student,Date & Time Specific,Sign Up,"Christian Action, Virtual Volunteering","24/10/2020, 11:00 am","24/10/2020, 12:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,50.0,1.0,0.0,50.0,0.0,0.0,0.0,a0N2y0000021Cvy
471,OC-029170,Pending,0.0,,Civic & Community,,Self-Reported Volunteer Hours,To Be Scheduled,Express Interest,Self-Reporting Unique Location,"9/10/2020, 10:54 am","9/10/2020, 11:54 am",,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a0N2y0000021CwI
472,OC-029171,Pending,0.0,['Children and youth'],Education and Empowerment for Children and Youth ,,Youth Empowered Info Session: Help a child with their homework through Zoom,Date & Time Specific,Sign Up,"HKLSS, virtual volunteering","23/10/2020, 5:00 pm","23/10/2020, 6:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,40.0,1.0,0.0,40.0,0.0,0.0,0.0,a0N2y0000021CwS
473,,,,,,,,,,,,,,,,,,,,,,,
474,Occurrence Overview Report,,,,,,,,,,,,,,,,,,,,,,
475,"Copyright (c) 2000-2020 salesforce.com, inc. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,
476,Confidential Information - Do Not Distribute,,,,,,,,,,,,,,,,,,,,,,
477,"Generated By: Bixian Lin 9/10/2020, 3:09 pm",,,,,,,,,,,,,,,,,,,,,,
478,HandsOn Hong Kong,,,,,,,,,,,,,,,,,,,,,,
